Country,Full Name,First Name,Middle Name,Last Name,Gender,Title,Designation,Contact,Images,Last Updated
India,Heavy Engineering Equipment and Machine Tools Industry,Heavy,Engineering Equipment and Machine Tools,Industry,Unknown,,| ,,,21-09-2020 17:42:50
India,Help ,Help,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Help ,Help,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Hemvati Nandan Bahuguna Garhwal University,Hemvati,Nandan Bahuguna Garhwal,University,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Hemvati Nandan Bahuguna Garhwal University,Hemvati,Nandan Bahuguna Garhwal,University,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Higher Education,Higher,,Education,Unknown,,| ,,,21-09-2020 17:38:56
India,Higher Education,Higher,,Education,Unknown,,| ,,,21-09-2020 17:42:03
India,Higher Education,Higher,,Education,Unknown,,| ,,,21-09-2020 17:42:50
India,HIGHEST EVER WIND CAPACITY ADDITION OF 5.5 GW IN 2016-2017,HIGHEST,EVER WIND CAPACITY ADDITION OF 5.5 GW IN,2016-2017,Unknown,| CI,| | ,,,21-09-2020 17:42:03
India,HIGHEST EVER WIND CAPACITY ADDITION OF 5.5 GW IN 2016-2017,HIGHEST,EVER WIND CAPACITY ADDITION OF 5.5 GW IN,2016-2017,Unknown,| CI,| | ,,,21-09-2020 17:42:50
India,Highest Score: 450,Highest,Score:,450,Unknown,,| | ,,,21-09-2020 17:42:50
India,Himachal Pradesh,Himachal,,Pradesh,Unknown,,| | ,,,21-09-2020 17:42:50
India,Himachal Pradesh,Himachal,,Pradesh,Unknown,,| ,,,21-09-2020 17:42:50
India,Hindi 1. RTI 18/09/2020,Hindi,1. RTI,18/09/2020,Unknown,,| ,,,21-09-2020 17:42:50
India,History ,History,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Holi festival of Colours,Holi,,festival of Colours,Unknown,,| ,,"https://knowindia.gov.in/assets/images/gallery/customs-and-lifestyle/6.jpg
",21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Home ,Home,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| | | | | | | | | | ,,,21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| | | | | | | | | | | | | | | | | | | | |  Ministry of Overseas Indian Affairs| | | | ,,,21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| | | | | | | | | | | ,,,21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ,,,21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| | | | | | | | | | | | | | | | | | | ,,,21-09-2020 17:42:50
India,Home ,Home,,,Unknown,,| | | | | | | | | ,,,21-09-2020 17:42:50
India,Home | National Portal of India | Complaint & Second Appeal to CIC | FAQ,Home,| National Portal of India | Complaint & Second Appeal to CIC |,FAQ,Unknown,| CI,| ,,,21-09-2020 17:42:50
India,Home >>,Home,,>>,Unknown,,| ,,,21-09-2020 17:38:56
India,Home >>,Home,,>>,Unknown,,| ,,,21-09-2020 17:42:03
India,Home >>,Home,,>>,Unknown,,| ,,,21-09-2020 17:42:50
India,Home Affairs & Enforcement,Home,,Affairs & Enforcement,Unknown,,| ,,,21-09-2020 17:42:50
India,HomeMinisters Profile,HomeMinisters,,Profile,Unknown,,|  HomeMinisters Profile| |  Minister of State (Independent Charge) of the Ministry of Housing and Urban Affairs; Minister of State (Independent Charge) of the Ministry of Housing and Urban Affairs;|  Minister of State (Independent Charge) of the Ministry of Civil Aviation; and Minister of State (Independent Charge) of the Ministry of Civil Aviation; and|  Minister of State in the MInistry of Commerce and Industry| ,,,21-09-2020 17:38:56
India,HomeMinisters Profile,HomeMinisters,,Profile,Unknown,,|  HomeMinisters Profile| |  Minister of State (Independent Charge) of the Ministry of Housing and Urban Affairs; Minister of State (Independent Charge) of the Ministry of Housing and Urban Affairs;|  Minister of State (Independent Charge) of the Ministry of Civil Aviation; and Minister of State (Independent Charge) of the Ministry of Civil Aviation; and|  Minister of State in the MInistry of Commerce and Industry| ,,,21-09-2020 17:42:03
India,HomeMinisters Profile,HomeMinisters,,Profile,Unknown,,|  HomeMinisters Profile| |  Minister of State (Independent Charge) of the Ministry of Housing and Urban Affairs; Minister of State (Independent Charge) of the Ministry of Housing and Urban Affairs;|  Minister of State (Independent Charge) of the Ministry of Civil Aviation; and Minister of State (Independent Charge) of the Ministry of Civil Aviation; and|  Minister of State in the MInistry of Commerce and Industry| ,,,21-09-2020 17:42:50
India,Hon'ble Law Minister,Hon'ble,Law,Minister,Unknown,| Hon,|  Hon'ble Law Minister| | ,,,21-09-2020 17:42:50
India,Horen Sing Bey,Horen,Sing,Bey,Unknown,,| ,,,21-09-2020 17:42:50
India,Housing ,Housing,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Hriday_Social Media2,Hriday_Social,,Media2,Unknown,| ci,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media1.jpg
",21-09-2020 17:38:56
India,Hriday_Social Media2,Hriday_Social,,Media2,Unknown,| ci,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media1.jpg
",21-09-2020 17:42:03
India,Hriday_Social Media2,Hriday_Social,,Media2,Unknown,| ci,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media1.jpg
",21-09-2020 17:42:50
India,Hriday2 ,Hriday2,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media2.jpg
",21-09-2020 17:38:56
India,Hriday2 ,Hriday2,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media2.jpg
",21-09-2020 17:42:03
India,Hriday2 ,Hriday2,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media2.jpg
",21-09-2020 17:42:50
India,Hriday3 ,Hriday3,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media3.jpg
",21-09-2020 17:38:56
India,Hriday3 ,Hriday3,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media3.jpg
",21-09-2020 17:42:03
India,Hriday3 ,Hriday3,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media3.jpg
",21-09-2020 17:42:50
India,Hriday4 ,Hriday4,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media4.jpg
",21-09-2020 17:38:56
India,Hriday4 ,Hriday4,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media4.jpg
",21-09-2020 17:42:03
India,Hriday4 ,Hriday4,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/Hriday_Social%20Media4.jpg
",21-09-2020 17:42:50
UAE,HUMAID BIN RASHID AL NUAIMI,HUMAID,,BIN RASHID AL NUAIMI,Unknown,| HIS HIGHNESS| SHEIKH,| | | | | ,,,21-09-2020
India,Hyper Linking Policy,Hyper,Linking,Policy,Unknown,,| ,,,21-09-2020 17:38:56
India,Hyper Linking Policy,Hyper,Linking,Policy,Unknown,,| ,,,21-09-2020 17:42:03
India,Hyper Linking Policy,Hyper,Linking,Policy,Unknown,,| ,,,21-09-2020 17:42:50
India,Hyperlink Policy,Hyperlink,,Policy,Unknown,,| ,,,21-09-2020 17:42:03
India,Hyperlink Policy,Hyperlink,,Policy,Unknown,,| ,,,21-09-2020 17:42:50
India,IDEATE ,IDEATE,,,Unknown,,| | | ,,,21-09-2020 17:42:03
India,IDEATE ,IDEATE,,,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Idol of Godess Durga for Durga Pooja,Idol of Godess,Durga for Durga,Pooja,Unknown,,| ,,"https://knowindia.gov.in/assets/images/gallery/customs-and-lifestyle/5.jpg
",21-09-2020 17:42:50
India,ILDR ,ILDR,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Image Gallery,Image,,Gallery,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Important Days,Important,,Days,Unknown,,| ,,,21-09-2020 17:38:56
India,Important Days,Important,,Days,Unknown,,| ,,,21-09-2020 17:42:03
India,Important Days,Important,,Days,Unknown,,| ,,,21-09-2020 17:42:50
India,Important Links,Important,,Links,Unknown,,| ,,,21-09-2020 17:42:50
India,Important websites,Important,,websites,Unknown,,| ,,,21-09-2020 17:38:56
India,Important websites,Important,,websites,Unknown,,| ,,,21-09-2020 17:42:03
India,Important websites,Important,,websites,Unknown,,| ,,,21-09-2020 17:42:50
India,Income Tax Appellate Tribunal,Income,Tax Appellate,Tribunal,Unknown,,| ,,,21-09-2020 17:42:50
India,Independence Day Celebration,Independence,Day,Celebration,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,India & the World ,India & the World,,,Unknown,,| ,,,21-09-2020 17:42:50
India,India Code,India,,Code,Unknown,,| ,,,21-09-2020 17:42:03
India,India Code,India,,Code,Unknown,,| ,,,21-09-2020 17:42:50
India,India has produced a legacy of brave hearts since times immemorial. Probably there is not enough space...,India,has produced a legacy of brave hearts since times immemorial. Probably there is not enough,space...,Unknown,,| | ,,,21-09-2020 17:42:50
India,India now at,India,now,at,Unknown,,| | | | | ,,,21-09-2020 17:42:03
India,India now at,India,now,at,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Council of Historical Research,Indian,Council of Historical,Research,Unknown,| ci,| | | ,,,21-09-2020 17:38:56
India,Indian Council of Historical Research,Indian,Council of Historical,Research,Unknown,| ci,| | | ,,,21-09-2020 17:42:03
India,Indian Council of Historical Research,Indian,Council of Historical,Research,Unknown,| ci,| | | ,,,21-09-2020 17:42:50
India,Indian Council of Philosophical Research,Indian,Council of Philosophical,Research,Unknown,| ci,| | | | | | ,,,21-09-2020 17:38:56
India,Indian Council of Philosophical Research,Indian,Council of Philosophical,Research,Unknown,| ci,| | | | | | ,,,21-09-2020 17:42:03
India,Indian Council of Philosophical Research,Indian,Council of Philosophical,Research,Unknown,| ci,| | | | | | ,,,21-09-2020 17:42:50
India,Indian Council of Social Science Research,Indian,Council of Social Science,Research,Unknown,| ci,| | | | ,,,21-09-2020 17:38:56
India,Indian Council of Social Science Research,Indian,Council of Social Science,Research,Unknown,| ci,| | | | ,,,21-09-2020 17:42:03
India,Indian Council of Social Science Research,Indian,Council of Social Science,Research,Unknown,| ci,| | | | ,,,21-09-2020 17:42:50
India,Indian Courts,Indian,,Courts,Unknown,,| ,,,21-09-2020 17:42:50
India,Indian Institute of Advanced Studies,Indian,Institute of Advanced,Studies,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Indian Institute of Advanced Studies,Indian,Institute of Advanced,Studies,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Information Technology and Management - Gwalior,Indian,Institute of Information Technology and Management -,Gwalior,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Information Tehnology - Allahabad,Indian,Institute of Information Tehnology -,Allahabad,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Ahmedabad,Indian,Institute of Management -,Ahmedabad,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Bangalore,Indian,Institute of Management -,Bangalore,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Bodh Gaya,Indian,Institute of Management - Bodh,Gaya,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Chhattisgarh,Indian,Institute of Management -,Chhattisgarh,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Haryana,Indian,Institute of Management -,Haryana,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Himachal Pradesh,Indian,Institute of Management - Himachal,Pradesh,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Kolkata,Indian,Institute of Management -,Kolkata,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Kozhikode,Indian,Institute of Management -,Kozhikode,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Lucknow,Indian,Institute of Management -,Lucknow,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Madhya Pradesh,Indian,Institute of Management - Madhya,Pradesh,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Maharashtra,Indian,Institute of Management -,Maharashtra,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Odisha,Indian,Institute of Management -,Odisha,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Punjab,Indian,Institute of Management -,Punjab,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Rajasthan,Indian,Institute of Management -,Rajasthan,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Ranchi,Indian,Institute of Management -,Ranchi,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Tiruchirappalli,Indian,Institute of Management -,Tiruchirappalli,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Uttarakhand,Indian,Institute of Management -,Uttarakhand,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Management - Visakhapatnam,Indian,Institute of Management -,Visakhapatnam,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Science,Indian,,Institute of Science,Unknown,| ci,| | ,,,21-09-2020 17:38:56
India,Indian Institute of Science,Indian,,Institute of Science,Unknown,| ci,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Science Education and Research,Indian,Institute of Science,Education and Research,Unknown,| ci,| | | | ,,,21-09-2020 17:38:56
India,Indian Institute of Science Education and Research,Indian,Institute of Science,Education and Research,Unknown,| ci,| | | | | ,,,21-09-2020 17:38:56
India,Indian Institute of Science Education and Research,Indian,Institute of Science,Education and Research,Unknown,| ci,| | | | | | ,,,21-09-2020 17:38:56
India,Indian Institute of Science Education and Research,Indian,Institute of Science,Education and Research,Unknown,| ci,| | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Science Education and Research,Indian,Institute of Science,Education and Research,Unknown,| ci,| | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Science Education and Research,Indian,Institute of Science,Education and Research,Unknown,| ci,| | | | | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Chennai,Indian,Institute of Technology -,Chennai,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Gandhinagar,Indian,Institute of Technology -,Gandhinagar,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Guwahati,Indian,Institute of Technology -,Guwahati,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Hyderabad,Indian,Institute of Technology -,Hyderabad,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Indore,Indian,Institute of Technology -,Indore,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Jodhpur,Indian,Institute of Technology -,Jodhpur,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Kanpur,Indian,Institute of Technology -,Kanpur,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Kharagpur,Indian,Institute of Technology -,Kharagpur,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Mandi,Indian,Institute of Technology -,Mandi,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Mumbai,Indian,Institute of Technology -,Mumbai,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Patna,Indian,Institute of Technology -,Patna,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Roorkee,Indian,Institute of Technology -,Roorkee,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Ropar,Indian,Institute of Technology -,Ropar,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Institute of Technology - Varanasi,Indian,Institute of Technology -,Varanasi,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indian Law Institute,Indian,Law,Institute,Unknown,,| ,,,21-09-2020 17:42:50
India,Indian Parliament,Indian,,Parliament,Unknown,,| ,,,21-09-2020 17:42:50
India,Indian School of Mines University,Indian,School of Mines,University,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Indian School of Mines University,Indian,School of Mines,University,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Indian Spices,Indian,,Spices,Unknown,,| ,,"https://knowindia.gov.in/assets/images/gallery/customs-and-lifestyle/14.jpg
",21-09-2020 17:42:50
India,Indira Gandhi National Open University,Indira,Gandhi National Open,University,Unknown,,| | | | ,,,21-09-2020 17:38:56
India,Indira Gandhi National Open University,Indira,Gandhi National Open,University,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Indira Gandhi National Tribal University,Indira,Gandhi National Tribal,University,Unknown,,| | ,,,21-09-2020 17:38:56
India,Indira Gandhi National Tribal University,Indira,Gandhi National Tribal,University,Unknown,,| | ,,,21-09-2020 17:42:50
India,Individual Household Laterines Community/Public Toilets Ward With 100% Door to Door Collection,Individual,Household Laterines Community/Public Toilets Ward With 100% Door to Door,Collection,Unknown,,| | ,,,21-09-2020 17:38:56
India,Individual Household Laterines Community/Public Toilets Ward With 100% Door to Door Collection,Individual,Household Laterines Community/Public Toilets Ward With 100% Door to Door,Collection,Unknown,,| | ,,,21-09-2020 17:42:03
India,Individual Household Laterines Community/Public Toilets Ward With 100% Door to Door Collection,Individual,Household Laterines Community/Public Toilets Ward With 100% Door to Door,Collection,Unknown,,| | ,,,21-09-2020 17:42:50
India,Indu Bala Goswami,Indu,Bala,Goswami,Unknown,| Smt,| ,,,21-09-2020 17:42:50
India,Industries ,Industries,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Infographic2 ,Infographic2,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/SS%20Phase%20tweet%20FINAL14.jpg
",21-09-2020 17:38:56
India,Infographic2 ,Infographic2,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/SS%20Phase%20tweet%20FINAL14.jpg
",21-09-2020 17:42:03
India,Infographic2 ,Infographic2,,,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/SS%20Phase%20tweet%20FINAL14.jpg
",21-09-2020 17:42:50
India,Informatics Center,Informatics,,Center,Unknown,,| ,,,21-09-2020 17:42:50
India,Infrastructure ,Infrastructure,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Initiatives ,Initiatives,,,Unknown,,| | ,,,21-09-2020 17:42:03
India,Initiatives ,Initiatives,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,INITIATIVES ,INITIATIVES,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Input as on 10/9/2009,Input,as on,10/9/2009,Unknown,,| ,,,21-09-2020 17:42:50
India,Input as on 3/3/2010,Input,as on,3/3/2010,Unknown,,| ,,,21-09-2020 17:42:50
India,Input as on 4/12/2009,Input,as on,4/12/2009,Unknown,,| ,,,21-09-2020 17:42:50
India,Institute of Constitutional and Parliamentary Studies,Institute of Constitutional and Parliamentary,,Studies,Unknown,,| ,,,21-09-2020 17:42:50
India,Institute of Foundry and Forge Technology,Institute of Foundry and Forge,,Technology,Unknown,,| | | | ,,,21-09-2020 17:38:56
India,Institute of Foundry and Forge Technology,Institute of Foundry and Forge,,Technology,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Industrial Engineering,Institute of Industrial,,Engineering,Unknown,,| | | | ,,,21-09-2020 17:38:56
India,Institute of Industrial Engineering,Institute of Industrial,,Engineering,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technical Teacher's Training & Research,Institute of Technical,Teacher's,Training & Research,Unknown,,| | | | | | ,,,21-09-2020 17:38:56
India,Institute of Technical Teacher's Training & Research,Institute of Technical,Teacher's,Training & Research,Unknown,,| | | | ,,,21-09-2020 17:38:56
India,Institute of Technical Teacher's Training & Research,Institute of Technical,Teacher's,Training & Research,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Institute of Technical Teacher's Training & Research,Institute of Technical,Teacher's,Training & Research,Unknown,,| | | | | | ,,,21-09-2020 17:42:50
India,Institute of Technical Teacher's Training & Research,Institute of Technical,Teacher's,Training & Research,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technical Teacher's Training & Research,Institute of Technical,Teacher's,Training & Research,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Agartala,Institute of Technology,-,Agartala,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Allahabad,Institute of Technology,-,Allahabad,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Arunachal Pradesh,Institute of Technology,#NAME?,Pradesh,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Bhopal,Institute of Technology,-,Bhopal,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Calicut,Institute of Technology,-,Calicut,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Delhi,Institute of Technology,-,Delhi,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Durgapur,Institute of Technology,-,Durgapur,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Goa,Institute of Technology,-,Goa,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Hamirpur,Institute of Technology,-,Hamirpur,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Jaipur,Institute of Technology,-,Jaipur,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Jallandhar,Institute of Technology,-,Jallandhar,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Jamshedpur,Institute of Technology,-,Jamshedpur,Unknown,| ms,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Kurukshetra,Institute of Technology,-,Kurukshetra,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Manipur,Institute of Technology,-,Manipur,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Meghalaya,Institute of Technology,-,Meghalaya,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Mizoram,Institute of Technology,-,Mizoram,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Nagaland,Institute of Technology,-,Nagaland,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Nagpur,Institute of Technology,-,Nagpur,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Patna,Institute of Technology,-,Patna,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Puducherry,Institute of Technology,-,Puducherry,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Raipur,Institute of Technology,-,Raipur,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Rourkela,Institute of Technology,-,Rourkela,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Sikkim,Institute of Technology,-,Sikkim,Unknown,,| | | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Silchar,Institute of Technology,-,Silchar,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Srinagar,Institute of Technology,-,Srinagar,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Surat,Institute of Technology,-,Surat,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Surathkal,Institute of Technology,-,Surathkal,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institute of Technology - Tiruchirapalli,Institute of Technology,-,Tiruchirapalli,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Uttarkhand,Institute of Technology,-,Uttarkhand,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Institute of Technology - Warangal,Institute of Technology,-,Warangal,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Institutional Users -,Institutional,Users,-,Unknown,,| | | | | | | | | | ,,,21-09-2020 17:42:50
India,Institutional Users can operate as a tenant on the DIKSHA digital infrastructure.,Institutional,Users can operate as a tenant on the DIKSHA digital,infrastructure.,Unknown,,| | ,,,21-09-2020 17:42:50
India,Institutional Users shall appoint Administrators and shall be responsible for the Administrators’ compliance and enforcement of terms and policies of DIKSHA.,Institutional,Users shall appoint Administrators and shall be responsible for the Administrators’,compliance and enforcement of terms and policies of DIKSHA.,Unknown,| ms| ci,| | ,,,21-09-2020 17:42:50
India,INSTITUTIONS ,INSTITUTIONS,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Interlocutary Application,Interlocutary,,Application,Unknown,,| ,,,21-09-2020 17:42:50
India,Internal Dashboard,Internal,,Dashboard,Unknown,,| ,,,21-09-2020 17:38:56
India,Internal Dashboard,Internal,,Dashboard,Unknown,,| ,,,21-09-2020 17:42:03
India,Internal Dashboard,Internal,,Dashboard,Unknown,,| ,,,21-09-2020 17:42:50
India,International Centre for Alternative Dispute Resolution,International,Centre for Alternative Dispute,Resolution,Unknown,,| ,,,21-09-2020 17:42:50
India,International Cooperation,International,,Cooperation,Unknown,,| ,,,21-09-2020 17:38:56
India,International Cooperation,International,,Cooperation,Unknown,,| ,,,21-09-2020 17:42:03
India,International Cooperation,International,,Cooperation,Unknown,,| ,,,21-09-2020 17:42:50
India,International Co-operation,International,,Co-operation,Unknown,,| ,,,21-09-2020 17:42:50
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7603.jpg
",21-09-2020 17:38:56
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7728.jpg
",21-09-2020 17:38:56
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7787.jpg
",21-09-2020 17:38:56
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7802.jpg
",21-09-2020 17:38:56
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7603.jpg
",21-09-2020 17:42:03
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7728.jpg
",21-09-2020 17:42:03
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7787.jpg
",21-09-2020 17:42:03
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7802.jpg
",21-09-2020 17:42:03
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7603.jpg
",21-09-2020 17:42:50
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7728.jpg
",21-09-2020 17:42:50
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7787.jpg
",21-09-2020 17:42:50
India,International Day of Yoga,International,,Day of Yoga,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/IMG_7802.jpg
",21-09-2020 17:42:50
India,International Day Of Yoga 2020,International,Day Of Yoga,2020,Unknown,,| | ,,,21-09-2020 17:38:56
India,International Day Of Yoga 2020,International,Day Of Yoga,2020,Unknown,,| | ,,,21-09-2020 17:42:03
India,International Day Of Yoga 2020,International,Day Of Yoga,2020,Unknown,,| | ,,,21-09-2020 17:42:50
